orden_id,placa_vehiculo,origen,destino,peso_kg,fecha_entrega,estado,duracion_min,distancia_km,cliente_id
ORD-09853,ABC-001,Lima Centro,Trujillo,3973.56,2026-03-20 22:57:00,Completado,1448,496.22,CLI-033
ORD-09854,LMN-051,San Isidro,La Molina,4608.16,2026-03-03 11:09:00,Pendiente,,13.62,CLI-001
ORD-09855,TUV-300,Lima Centro,Villa El Salvador,2573.07,2026-04-02 03:49:00,Completado,99,26.4,CLI-040
ORD-09856,LMN-050,Lima Centro,Villa El Salvador,2842.76,2025-06-11 15:24:00,Completado,121,24.71,CLI-043
ORD-09857,DEF-401,Lima Centro,Huancayo,3770.28,2025-11-14 04:24:00,Pendiente,,313.72,CLI-041
ORD-09858,DEF-401,Lima Centro,San Isidro,3349.63,2025-11-30 22:46:00,Completado,22,9.78,CLI-026
ORD-09859,ABC-002,Lima Centro,Villa El Salvador,2588.92,2025-08-09 07:42:00,Completado,102,23.18,CLI-029
ORD-09860,GHI-501,Lima Centro,Piura,789.75,2026-03-17 14:24:00,Fallido,3084,827.98,CLI-041
ORD-09861,XYZ-101,Miraflores,Barranco,4685.05,2025-06-13 02:25:00,Completado,16,4.93,CLI-022
ORD-09862,LMN-051,Lima Centro,Trujillo,906.32,2025-06-01 22:32:00,En tránsito,2351,498.35,CLI-023
ORD-09863,ABC-002,San Isidro,La Molina,4388.08,2025-07-31 17:12:00,En tránsito,64,14.03,CLI-043
ORD-09864,GHI-501,Miraflores,Barranco,991.69,2025-12-02 07:51:00,Completado,17,4.95,CLI-021
ORD-09865,JKL-600,Miraflores,Chorrillos,4653.99,2025-01-05 05:31:00,Completado,38,8.65,CLI-049
ORD-09866,TUV-300,Lima Centro,San Juan de Lurigancho,2983.41,2025-03-21 00:52:00,Completado,92,20.5,CLI-047
ORD-09867,QRS-200,Lima Centro,Chiclayo,4669.5,2025-01-08 20:16:00,En tránsito,2565,695.81,CLI-028
ORD-09868,XYZ-102,Lima Centro,Surco,1568.7,2025-05-06 12:41:00,En tránsito,40,12.95,CLI-024
ORD-09869,LMN-051,Lima Centro,Comas,4348.87,2025-06-16 21:09:00,Fallido,68,16.23,CLI-045
ORD-09870,DEF-401,Lima Centro,Surco,4560.93,2025-01-14 03:14:00,Pendiente,,12.58,CLI-048
ORD-09871,QRS-200,Lima Centro,Tacna,1644.99,2025-06-23 11:49:00,Completado,4821,1210.84,CLI-048
ORD-09872,ABC-001,Lima Centro,San Isidro,878.56,2025-09-08 23:35:00,Completado,45,9.22,CLI-004
ORD-09873,ABC-001,Miraflores,Chorrillos,4030.47,2026-05-09 06:38:00,Pendiente,,7.29,CLI-020
ORD-09874,LMN-050,Lima Centro,Surco,2849.11,2025-12-08 00:10:00,Completado,50,12.73,CLI-041
ORD-09875,ABC-001,Lima Centro,Tacna,547.45,2025-08-28 16:57:00,Completado,3333,1290.07,CLI-043
ORD-09876,TUV-301,Lima Centro,Comas,2755.27,2025-01-07 04:07:00,Completado,79,17.42,CLI-014
ORD-09877,XYZ-102,Lima Centro,Miraflores,2563.98,2025-12-19 00:55:00,En tránsito,28,7.44,CLI-040
ORD-09878,GHI-501,Lima Centro,San Isidro,1398.24,2026-04-04 06:50:00,Completado,37,10.72,CLI-044
ORD-09879,XYZ-101,Lima Centro,Surco,4975.35,2026-04-27 15:09:00,Completado,40,12.25,CLI-015
ORD-09880,XYZ-102,Lima Centro,San Isidro,4284.27,2025-08-10 02:12:00,Completado,32,9.23,CLI-038
ORD-09881,LMN-050,Lima Centro,Cusco,4534.91,2026-02-14 11:40:00,En tránsito,3698,1243.99,CLI-048
ORD-09882,LMN-051,Lima Centro,Trujillo,2494.49,2026-05-01 17:35:00,Completado,1664,520.95,CLI-008
ORD-09883,ABC-001,Lima Centro,Arequipa,3255.58,2025-04-25 03:57:00,Completado,3281,1039.63,CLI-029
ORD-09884,DEF-401,Lima Centro,Ate,4608.44,2026-05-07 01:46:00,Completado,56,19.85,CLI-018
ORD-09885,DEF-400,Lima Centro,Surco,3541.24,2025-11-11 17:27:00,En tránsito,24,11.94,CLI-037
ORD-09886,ABC-002,Lima Centro,Callao,2407.0,2025-05-13 04:20:00,Fallido,65,13.57,CLI-009
ORD-09887,DEF-400,Lima Centro,Chiclayo,4280.22,2025-09-06 05:06:00,Completado,3128,685.04,CLI-030
ORD-09888,GHI-500,Lima Centro,Piura,2296.97,2026-04-07 15:46:00,Completado,2093,926.83,CLI-050
ORD-09889,XYZ-101,Lima Centro,Cusco,4667.02,2025-01-25 20:13:00,Completado,2683,1169.53,CLI-019
ORD-09890,QRS-200,Lima Centro,Piura,825.05,2026-05-05 07:27:00,Pendiente,,803.64,CLI-025
ORD-09891,TUV-301,Lima Centro,Chiclayo,1674.48,2026-05-15 06:09:00,Completado,2818,585.7,CLI-005
ORD-09892,GHI-500,Miraflores,Chorrillos,2983.06,2025-06-28 05:09:00,Completado,21,8.2,CLI-015
ORD-09893,ABC-001,Lima Centro,Surco,1817.58,2025-12-29 21:43:00,Completado,26,11.02,CLI-047
ORD-09894,XYZ-101,Miraflores,Chorrillos,2565.16,2025-09-05 18:30:00,Completado,34,7.36,CLI-047
ORD-09895,JKL-600,Lima Centro,Iquitos,2609.27,2025-10-13 22:32:00,Completado,3998,1214.07,CLI-004
ORD-09896,GHI-501,Lima Centro,Miraflores,3170.27,2025-04-23 16:35:00,Pendiente,,7.36,CLI-048
ORD-09897,QRS-200,Lima Centro,Ate,194.0,2025-01-17 07:25:00,Completado,41,18.91,CLI-018
ORD-09898,QRS-200,Lima Centro,Huancayo,2929.65,2026-03-18 02:10:00,Pendiente,,270.11,CLI-009
ORD-09899,GHI-501,Lima Centro,Piura,1496.06,2025-08-29 19:15:00,Completado,3471,903.48,CLI-039
ORD-09900,XYZ-102,Lima Centro,Cusco,442.58,2025-11-24 18:07:00,En tránsito,2572,1263.1,CLI-029
ORD-09901,JKL-600,Lima Centro,Huancayo,4090.18,2025-11-23 23:46:00,En tránsito,1207,286.24,CLI-026
ORD-09902,LMN-050,Lima Centro,Callao,2952.09,2025-10-22 02:56:00,Completado,57,14.15,CLI-040
ORD-09903,ABC-001,Lima Centro,San Juan de Lurigancho,3960.51,2025-09-06 06:42:00,Completado,96,23.55,CLI-037
ORD-09904,ABC-001,Lima Centro,Huancayo,577.24,2026-03-15 01:21:00,Completado,890,325.42,CLI-018
ORD-09905,QRS-201,Lima Centro,Ate,187.57,2025-02-23 02:40:00,Completado,92,19.38,CLI-007
ORD-09906,LMN-051,Lima Centro,Comas,1027.69,2025-01-30 15:20:00,En tránsito,49,18.94,CLI-019
ORD-09907,GHI-500,Lima Centro,San Juan de Lurigancho,2420.84,2025-08-07 11:42:00,En tránsito,57,21.44,CLI-017
ORD-09908,GHI-501,Lima Centro,Tacna,1584.88,2025-11-22 17:11:00,Completado,4097,1249.38,CLI-006
ORD-09909,TUV-301,San Isidro,La Molina,1507.72,2025-06-21 19:25:00,En tránsito,35,14.72,CLI-042
ORD-09910,TUV-300,Lima Centro,Iquitos,4690.5,2026-01-11 14:14:00,Completado,5356,1138.1,CLI-001
ORD-09911,JKL-600,Lima Centro,San Isidro,3055.42,2025-03-02 05:30:00,Pendiente,,9.6,CLI-025
ORD-09912,GHI-501,Lima Centro,Comas,1636.73,2026-03-12 02:04:00,Pendiente,,19.24,CLI-029
ORD-09913,GHI-500,Lima Centro,Surco,634.06,2025-10-18 04:13:00,Completado,29,11.97,CLI-006
ORD-09914,ABC-002,San Isidro,La Molina,4733.33,2025-08-26 10:13:00,Completado,73,15.84,CLI-004
ORD-09915,XYZ-102,Miraflores,Chorrillos,4126.06,2026-01-13 01:53:00,Completado,18,8.59,CLI-010
ORD-09916,JKL-600,Lima Centro,Trujillo,2874.97,2025-07-20 14:41:00,Fallido,2123,568.81,CLI-009
ORD-09917,XYZ-101,San Isidro,La Molina,3616.7,2025-05-21 00:17:00,En tránsito,73,14.18,CLI-017
ORD-09918,LMN-050,Lima Centro,San Juan de Lurigancho,453.72,2025-01-22 19:21:00,Pendiente,,23.89,CLI-019
ORD-09919,QRS-201,Lima Centro,Comas,1989.6,2025-11-03 14:38:00,En tránsito,73,16.7,CLI-016
ORD-09920,QRS-200,Lima Centro,Ate,4133.34,2026-05-12 03:12:00,En tránsito,49,18.34,CLI-012
ORD-09921,DEF-401,Lima Centro,Trujillo,1695.76,2026-04-03 23:44:00,Completado,1612,506.11,CLI-043
ORD-09922,TUV-301,Lima Centro,Comas,390.51,2025-08-28 14:58:00,En tránsito,78,16.65,CLI-049
ORD-09923,ABC-002,Lima Centro,Arequipa,2330.81,2026-04-22 08:36:00,Completado,4484,961.72,CLI-017
ORD-09924,GHI-501,Lima Centro,Iquitos,3314.11,2026-01-01 16:11:00,Completado,2602,1285.49,CLI-047
ORD-09925,ABC-001,Lima Centro,Comas,1365.92,2025-09-13 10:30:00,Pendiente,,18.46,CLI-025
ORD-09926,JKL-600,San Isidro,La Molina,1624.29,2025-04-14 21:54:00,Completado,50,15.77,CLI-013
ORD-09927,LMN-050,Lima Centro,Chiclayo,4053.82,2025-12-14 03:31:00,Completado,3197,598.6,CLI-046
ORD-09928,XYZ-101,Lima Centro,Arequipa,649.58,2025-04-26 03:50:00,Completado,4585,1008.26,CLI-030
ORD-09929,LMN-050,Lima Centro,Comas,3340.86,2026-03-12 13:29:00,Completado,48,17.34,CLI-013
ORD-09930,GHI-501,Lima Centro,Surco,2154.27,2025-10-15 09:44:00,Completado,54,13.18,CLI-030
ORD-09931,QRS-201,Miraflores,Chorrillos,3659.22,2025-01-12 19:59:00,En tránsito,18,7.79,CLI-007
ORD-09932,XYZ-101,Callao,Bellavista,2818.46,2025-08-08 03:42:00,Completado,16,5.62,CLI-018
ORD-09933,TUV-300,Lima Centro,Comas,2142.23,2025-03-28 01:39:00,En tránsito,59,16.65,CLI-010
ORD-09934,XYZ-101,Lima Centro,Ate,791.82,2026-03-12 07:54:00,En tránsito,56,18.89,CLI-042
ORD-09935,DEF-400,Lima Centro,Comas,4511.96,2025-08-03 17:31:00,En tránsito,73,16.99,CLI-021
ORD-09936,ABC-001,Lima Centro,Huancayo,3071.89,2025-11-22 18:24:00,Pendiente,,317.19,CLI-016
ORD-09937,TUV-301,Lima Centro,Tacna,1261.42,2025-07-02 17:23:00,Completado,5017,1237.66,CLI-010
ORD-09938,ABC-001,Lima Centro,Piura,3110.96,2026-03-29 03:38:00,Completado,2353,827.11,CLI-029
ORD-09939,GHI-500,Lima Centro,Trujillo,1451.68,2025-12-25 03:31:00,Completado,1222,550.27,CLI-017
ORD-09940,JKL-600,Lima Centro,Huancayo,4204.87,2025-06-13 01:23:00,Fallido,824,277.58,CLI-016
ORD-09941,QRS-200,Lima Centro,Arequipa,1178.33,2025-08-15 13:35:00,En tránsito,2487,956.71,CLI-045
ORD-09942,QRS-200,Lima Centro,Callao,1289.35,2026-03-07 22:54:00,Completado,44,14.59,CLI-009
ORD-09943,LMN-051,Lima Centro,San Isidro,1935.43,2025-09-05 04:18:00,Completado,36,9.79,CLI-018
ORD-09944,TUV-301,Lima Centro,Arequipa,2372.02,2025-11-02 16:58:00,Completado,4971,1019.82,CLI-001
ORD-09945,QRS-200,Lima Centro,Trujillo,2077.02,2026-03-23 00:17:00,Pendiente,,501.52,CLI-050
ORD-09946,ABC-002,Callao,Bellavista,4165.82,2025-03-10 22:59:00,En tránsito,19,6.34,CLI-020
ORD-09947,QRS-200,Lima Centro,Chiclayo,1375.59,2026-03-27 00:21:00,Completado,1613,588.38,CLI-047
ORD-09948,DEF-401,Lima Centro,Huancayo,3816.61,2025-11-14 20:05:00,Pendiente,,297.04,CLI-001
ORD-09949,TUV-301,Lima Centro,Cusco,578.37,2025-04-28 10:18:00,Completado,5985,1237.17,CLI-011
ORD-09950,ABC-002,Lima Centro,San Isidro,1605.73,2025-05-16 23:01:00,Fallido,46,10.59,CLI-007
ORD-09951,DEF-401,Lima Centro,Cusco,2947.94,2025-04-10 16:13:00,Completado,3235,1189.37,CLI-019
ORD-09952,XYZ-102,Lima Centro,Tacna,962.49,2025-04-10 10:26:00,Fallido,5916,1292.34,CLI-014
ORD-09953,TUV-300,Lima Centro,Cusco,4042.56,2026-02-18 18:14:00,Completado,2938,1234.44,CLI-032
ORD-09954,TUV-300,Miraflores,Chorrillos,4086.47,2025-06-12 14:27:00,Fallido,36,7.76,CLI-043
ORD-09955,QRS-201,Lima Centro,San Juan de Lurigancho,4609.96,2025-05-08 14:59:00,Completado,83,23.25,CLI-038
ORD-09956,QRS-201,Lima Centro,Chiclayo,497.23,2025-03-12 10:19:00,En tránsito,1554,692.01,CLI-008
ORD-09957,TUV-301,Lima Centro,Arequipa,2806.05,2025-12-31 19:55:00,Completado,4093,934.21,CLI-048
ORD-09958,DEF-400,Lima Centro,Cusco,4911.29,2026-04-24 09:44:00,Completado,4505,1275.83,CLI-003
ORD-09959,DEF-400,Miraflores,Chorrillos,4869.49,2026-03-20 14:23:00,En tránsito,34,8.5,CLI-018
ORD-09960,ABC-002,Lima Centro,Huancayo,3823.53,2025-05-22 19:40:00,En tránsito,902,312.63,CLI-008
ORD-09961,QRS-201,Lima Centro,Callao,4080.56,2025-10-10 19:46:00,Completado,54,14.0,CLI-037
ORD-09962,QRS-201,Lima Centro,Callao,1002.56,2025-11-13 09:28:00,Completado,34,13.88,CLI-025
ORD-09963,GHI-501,Lima Centro,Cusco,3611.36,2025-10-29 11:49:00,Completado,5850,1202.17,CLI-042
ORD-09964,LMN-050,Lima Centro,Piura,2501.03,2025-08-30 22:00:00,Completado,2186,802.61,CLI-007
ORD-09965,QRS-201,Lima Centro,San Juan de Lurigancho,276.16,2025-11-17 10:52:00,En tránsito,62,21.34,CLI-019
ORD-09966,ABC-001,Lima Centro,Huancayo,4744.72,2025-09-11 13:31:00,En tránsito,878,301.98,CLI-032
ORD-09967,GHI-500,San Isidro,La Molina,497.05,2025-08-01 00:59:00,En tránsito,50,16.27,CLI-034
ORD-09968,GHI-501,Callao,Bellavista,1725.24,2025-05-19 15:34:00,Completado,22,5.86,CLI-027
ORD-09969,LMN-050,Lima Centro,Surco,293.35,2025-10-04 20:59:00,Completado,29,12.05,CLI-036
ORD-09970,LMN-050,Lima Centro,Trujillo,4421.75,2026-01-22 04:28:00,En tránsito,2153,499.16,CLI-020
ORD-09971,LMN-050,Lima Centro,Chiclayo,4920.67,2025-01-24 17:33:00,Fallido,2168,659.43,CLI-042
ORD-09972,GHI-500,Lima Centro,Arequipa,795.07,2025-09-04 22:12:00,En tránsito,4854,1039.26,CLI-024
ORD-09973,DEF-401,Lima Centro,Iquitos,102.14,2025-05-12 06:56:00,Completado,5965,1091.14,CLI-003
ORD-09974,TUV-301,Lima Centro,Tacna,2169.71,2025-05-17 21:13:00,En tránsito,4119,1170.51,CLI-032
ORD-09975,XYZ-101,Miraflores,Chorrillos,909.95,2026-02-24 11:16:00,Completado,33,7.54,CLI-028
ORD-09976,GHI-500,Lima Centro,Callao,1523.54,2026-01-28 22:37:00,Completado,41,13.9,CLI-044
ORD-09977,GHI-501,Lima Centro,Arequipa,1683.88,2025-12-05 07:10:00,Completado,4789,1014.82,CLI-038
ORD-09978,DEF-400,Callao,Bellavista,224.13,2025-07-22 02:47:00,Completado,26,6.01,CLI-023
ORD-09979,QRS-200,San Isidro,La Molina,1370.12,2025-12-31 03:35:00,Completado,52,15.9,CLI-047
ORD-09980,DEF-401,Lima Centro,Callao,958.47,2025-10-29 08:05:00,Pendiente,,16.17,CLI-031
ORD-09981,LMN-050,Lima Centro,Comas,1730.44,2025-04-15 06:02:00,Completado,76,18.7,CLI-019
ORD-09982,TUV-301,Lima Centro,Callao,4656.87,2026-01-13 08:12:00,Completado,31,14.24,CLI-048
ORD-09983,DEF-400,Lima Centro,Arequipa,242.85,2025-08-04 22:18:00,Fallido,3479,961.92,CLI-031
ORD-09984,GHI-500,Lima Centro,Surco,3471.19,2025-10-24 18:25:00,En tránsito,28,12.43,CLI-003
ORD-09985,XYZ-102,Lima Centro,Arequipa,143.82,2025-09-04 22:03:00,Completado,3413,1000.57,CLI-010
ORD-09986,DEF-401,Lima Centro,Piura,1371.16,2025-06-13 05:31:00,Completado,3469,927.92,CLI-027
ORD-09987,QRS-201,Lima Centro,Huancayo,447.25,2026-03-25 11:57:00,Completado,1239,277.48,CLI-008
ORD-09988,ABC-002,Lima Centro,Iquitos,2246.73,2025-03-15 02:59:00,Completado,3292,1135.56,CLI-047
ORD-09989,GHI-501,Lima Centro,San Isidro,237.39,2026-03-31 20:49:00,Completado,42,9.09,CLI-007
ORD-09990,DEF-400,Lima Centro,Tacna,3471.14,2026-03-27 09:59:00,Completado,2616,1293.18,CLI-040
ORD-09991,LMN-051,Callao,Bellavista,2320.64,2025-04-15 08:26:00,Completado,19,5.94,CLI-026
ORD-09992,TUV-301,San Isidro,La Molina,1774.12,2025-05-25 01:11:00,Completado,38,15.92,CLI-012
ORD-09993,ABC-002,Lima Centro,Callao,3855.48,2025-09-18 09:45:00,En tránsito,58,15.17,CLI-010
ORD-09994,GHI-500,Lima Centro,Piura,1496.02,2026-02-14 06:36:00,Completado,2979,845.8,CLI-009
ORD-09995,TUV-300,Lima Centro,Surco,4861.49,2025-04-15 20:58:00,Completado,47,11.62,CLI-006
ORD-09996,XYZ-101,Lima Centro,Chiclayo,4697.72,2025-05-04 01:39:00,Completado,2552,674.09,CLI-017
ORD-09997,ABC-001,Lima Centro,Piura,3845.15,2025-07-27 17:06:00,En tránsito,3097,919.7,CLI-009
ORD-09998,GHI-501,Lima Centro,Tacna,4456.47,2025-03-13 10:02:00,En tránsito,6362,1314.51,CLI-016
ORD-09999,LMN-050,Lima Centro,San Juan de Lurigancho,1858.36,2026-03-27 08:44:00,Completado,86,22.71,CLI-027
ORD-10000,TUV-300,Lima Centro,Iquitos,4264.01,2025-08-05 06:05:00,En tránsito,3514,1319.31,CLI-001
ORD-10001,ABC-002,San Isidro,La Molina,2124.78,2026-05-11 02:51:00,En tránsito,34,14.76,CLI-022
ORD-10002,DEF-401,Miraflores,Chorrillos,584.5,2025-03-11 02:34:00,Completado,18,7.42,CLI-019
ORD-10003,TUV-300,Lima Centro,Cusco,4354.35,2025-09-25 21:35:00,Completado,2570,1223.91,CLI-004
ORD-10004,TUV-300,Lima Centro,Chiclayo,4681.57,2025-08-26 15:15:00,Completado,1342,665.43,CLI-012
ORD-10005,GHI-501,Lima Centro,San Juan de Lurigancho,4944.37,2025-03-03 20:00:00,Completado,53,23.89,CLI-013
ORD-10006,DEF-401,San Isidro,La Molina,3532.81,2025-09-27 09:56:00,En tránsito,35,13.83,CLI-016
ORD-10007,QRS-201,Lima Centro,Comas,2292.77,2025-03-25 10:28:00,Fallido,89,16.53,CLI-023
ORD-10008,XYZ-102,Lima Centro,Miraflores,695.78,2025-02-25 19:29:00,Completado,32,7.55,CLI-001
ORD-10009,DEF-401,Lima Centro,Chiclayo,4812.92,2025-03-01 09:37:00,Pendiente,,644.0,CLI-014
ORD-10010,LMN-050,Lima Centro,Trujillo,3896.57,2026-04-26 16:45:00,Pendiente,,536.09,CLI-041
ORD-10011,DEF-401,Lima Centro,Arequipa,1447.97,2026-05-06 13:43:00,En tránsito,2644,1040.59,CLI-044
ORD-10012,XYZ-102,Lima Centro,Surco,971.98,2026-04-28 05:39:00,En tránsito,45,12.56,CLI-038
ORD-10013,GHI-500,Miraflores,Barranco,253.32,2026-02-03 21:34:00,En tránsito,10,4.85,CLI-050
ORD-10014,QRS-200,Lima Centro,Arequipa,2686.23,2025-07-04 12:42:00,Completado,3213,965.3,CLI-034
ORD-10015,GHI-501,Lima Centro,Piura,4433.85,2026-02-11 02:02:00,En tránsito,3175,909.14,CLI-039
ORD-10016,ABC-001,Lima Centro,Chiclayo,4890.53,2025-05-15 17:43:00,En tránsito,1661,631.85,CLI-024
ORD-10017,ABC-001,Lima Centro,Chiclayo,1824.25,2026-01-14 13:40:00,Completado,2073,604.76,CLI-023
ORD-10018,GHI-500,Lima Centro,Huancayo,515.75,2025-03-08 06:30:00,Completado,621,286.17,CLI-011
ORD-10019,XYZ-102,Lima Centro,Iquitos,512.24,2026-05-14 10:52:00,Completado,4348,1244.25,CLI-028
ORD-10020,ABC-002,Lima Centro,Callao,978.84,2025-07-18 21:48:00,Completado,31,13.53,CLI-032
ORD-10021,TUV-300,Lima Centro,Trujillo,2311.08,2025-07-20 23:08:00,Completado,2082,501.01,CLI-019
ORD-10022,XYZ-101,Callao,Bellavista,4488.13,2026-01-27 22:51:00,Completado,29,6.23,CLI-009
ORD-10023,TUV-300,Miraflores,Barranco,4601.48,2025-07-09 21:45:00,Pendiente,,4.64,CLI-021
ORD-10024,TUV-301,Lima Centro,Trujillo,1001.98,2025-10-26 22:35:00,Completado,1718,601.3,CLI-010
ORD-10025,LMN-050,Callao,Bellavista,475.47,2025-01-15 17:38:00,Completado,19,5.6,CLI-045
ORD-10026,TUV-301,Lima Centro,Iquitos,1868.55,2025-07-09 02:59:00,Completado,4322,1158.54,CLI-039
ORD-10027,JKL-600,San Isidro,La Molina,2648.25,2025-05-22 11:10:00,Completado,39,14.6,CLI-008
ORD-10028,ABC-001,Miraflores,Barranco,4863.4,2025-03-05 02:58:00,Completado,20,4.87,CLI-039
ORD-10029,JKL-600,Lima Centro,Trujillo,4753.01,2026-01-17 22:17:00,En tránsito,1404,522.1,CLI-018
ORD-10030,XYZ-101,Lima Centro,Surco,2565.73,2025-06-06 05:26:00,Completado,48,12.56,CLI-039
ORD-10031,DEF-401,Lima Centro,Villa El Salvador,1421.89,2025-02-28 19:22:00,Completado,80,25.96,CLI-027
ORD-10032,XYZ-102,Lima Centro,Callao,2900.7,2025-07-26 12:07:00,Completado,57,15.37,CLI-017
ORD-10033,DEF-400,Lima Centro,San Isidro,1727.39,2026-03-11 12:42:00,Completado,38,10.94,CLI-031
ORD-10034,ABC-002,Lima Centro,Trujillo,901.44,2025-11-01 08:37:00,Pendiente,,500.48,CLI-009
ORD-10035,ABC-001,Callao,Bellavista,924.69,2025-12-01 12:24:00,Fallido,15,5.89,CLI-037
ORD-10036,JKL-600,Lima Centro,Piura,3540.53,2025-10-16 02:57:00,Completado,2083,835.98,CLI-030
ORD-10037,XYZ-101,Lima Centro,Surco,1113.92,2025-08-31 06:35:00,Pendiente,,11.93,CLI-032
ORD-10038,XYZ-101,Lima Centro,Surco,3183.3,2026-05-13 00:50:00,Completado,57,11.96,CLI-043
ORD-10039,ABC-001,Callao,Bellavista,507.93,2026-03-24 06:09:00,Completado,19,5.99,CLI-041
ORD-10040,QRS-201,Lima Centro,Villa El Salvador,3853.2,2025-05-06 15:24:00,En tránsito,112,23.3,CLI-035
ORD-10041,XYZ-101,Lima Centro,Cusco,3428.51,2025-04-02 03:39:00,Completado,2798,1277.89,CLI-005
ORD-10042,QRS-200,Lima Centro,Cusco,4333.28,2025-05-19 20:29:00,En tránsito,4626,1209.02,CLI-017
ORD-10043,DEF-400,Lima Centro,Iquitos,1339.31,2025-03-09 06:40:00,En tránsito,2693,1209.44,CLI-020
ORD-10044,ABC-001,Lima Centro,Piura,3905.26,2025-05-15 03:23:00,Completado,2065,781.38,CLI-020
ORD-10045,TUV-300,Lima Centro,Trujillo,171.9,2025-06-08 21:33:00,Completado,2703,536.73,CLI-031
ORD-10046,QRS-200,Miraflores,Barranco,3141.74,2025-09-21 07:47:00,Completado,15,4.99,CLI-033
ORD-10047,TUV-300,Lima Centro,Villa El Salvador,1798.44,2025-05-24 19:39:00,Pendiente,,26.88,CLI-030
ORD-10048,DEF-401,Lima Centro,Comas,4025.29,2025-05-07 23:27:00,Completado,53,18.67,CLI-021
ORD-10049,XYZ-102,Lima Centro,Cusco,2612.72,2025-06-24 18:48:00,Completado,3039,1219.28,CLI-009
ORD-10050,DEF-401,Miraflores,Chorrillos,3165.94,2026-04-08 18:07:00,Completado,36,8.68,CLI-027
ORD-10051,GHI-501,Lima Centro,Iquitos,3179.22,2025-04-26 03:45:00,Pendiente,,1222.64,CLI-034
ORD-10052,TUV-301,Miraflores,Chorrillos,231.38,2025-05-11 02:12:00,Completado,37,8.39,CLI-026
ORD-10053,GHI-500,Lima Centro,Trujillo,4203.6,2025-02-14 10:10:00,Completado,2520,573.14,CLI-036
ORD-10054,ABC-001,Lima Centro,Cusco,123.49,2026-03-21 15:58:00,Completado,5457,1192.61,CLI-050
ORD-10055,ABC-002,Lima Centro,Piura,515.01,2026-01-13 05:39:00,Completado,3193,783.65,CLI-008
ORD-10056,TUV-300,Lima Centro,Iquitos,3599.83,2025-04-02 20:50:00,Fallido,4058,1094.71,CLI-042
ORD-10057,TUV-301,Lima Centro,Piura,4823.7,2025-04-30 08:48:00,Completado,2635,853.97,CLI-023
ORD-10058,DEF-401,Lima Centro,Tacna,2938.53,2026-05-15 17:47:00,Completado,5459,1400.19,CLI-044
ORD-10059,LMN-051,Lima Centro,Miraflores,3997.74,2025-09-26 05:17:00,Completado,34,8.65,CLI-001
ORD-10060,DEF-401,Lima Centro,Villa El Salvador,4169.32,2025-08-09 07:52:00,En tránsito,53,23.54,CLI-039
ORD-10061,XYZ-101,Lima Centro,Huancayo,4356.71,2025-08-21 20:53:00,Completado,911,313.11,CLI-012
ORD-10062,TUV-300,Callao,Bellavista,1584.41,2025-09-11 13:41:00,Fallido,22,5.57,CLI-046
ORD-10063,LMN-050,Lima Centro,Iquitos,4302.4,2025-05-14 02:53:00,Completado,2623,1083.95,CLI-029
ORD-10064,QRS-200,Lima Centro,San Isidro,1147.22,2025-01-21 02:47:00,Fallido,38,10.16,CLI-034
ORD-10065,QRS-200,Lima Centro,Miraflores,3236.07,2025-08-31 11:44:00,En tránsito,31,7.66,CLI-014
ORD-10066,JKL-600,Lima Centro,San Juan de Lurigancho,2522.94,2025-10-23 06:12:00,Completado,46,21.16,CLI-013
ORD-10067,LMN-050,Lima Centro,Comas,2891.58,2025-05-06 02:49:00,Completado,73,19.54,CLI-035
ORD-10068,XYZ-102,Lima Centro,Miraflores,4395.02,2025-06-02 08:02:00,Completado,25,7.42,CLI-043
ORD-10069,DEF-401,Lima Centro,Villa El Salvador,1889.77,2026-01-26 22:46:00,Completado,103,23.37,CLI-036
ORD-10070,LMN-051,Lima Centro,San Juan de Lurigancho,4068.41,2025-10-29 13:15:00,Completado,78,22.44,CLI-007
ORD-10071,DEF-400,Lima Centro,Arequipa,1493.13,2025-02-10 14:56:00,En tránsito,2954,917.94,CLI-014
ORD-10072,XYZ-102,Lima Centro,Miraflores,202.81,2025-07-08 21:04:00,Completado,17,7.33,CLI-048
ORD-10073,ABC-002,Miraflores,Chorrillos,4285.32,2025-10-28 23:38:00,Completado,33,7.61,CLI-017
ORD-10074,LMN-050,Lima Centro,Ate,2899.0,2026-02-10 20:46:00,Completado,97,19.09,CLI-022
ORD-10075,QRS-200,Lima Centro,Cusco,1915.11,2026-04-03 11:55:00,Completado,3510,1215.01,CLI-029
ORD-10076,QRS-200,Lima Centro,Villa El Salvador,648.88,2025-08-24 10:27:00,Fallido,73,26.61,CLI-037
ORD-10077,DEF-400,Lima Centro,San Isidro,3580.18,2026-02-05 05:38:00,Fallido,28,9.01,CLI-048
ORD-10078,ABC-002,Lima Centro,Miraflores,3086.27,2025-09-03 04:55:00,Completado,23,8.7,CLI-050
ORD-10079,QRS-201,Lima Centro,Chiclayo,1030.28,2025-03-19 16:35:00,Completado,3026,656.98,CLI-029
ORD-10080,XYZ-101,San Isidro,La Molina,4776.59,2025-11-12 17:44:00,Completado,45,14.57,CLI-031
ORD-10081,DEF-401,Lima Centro,Trujillo,4351.11,2025-10-11 06:10:00,En tránsito,1219,576.84,CLI-029
